,store_id,n_cust,mae_ncust,percentage_error
554,555,389.8247663551402,207.67,0.5327265425994185
555,556,1058.5867768595042,186.37,0.17605547705111288
556,557,838.0061983471074,147.77,0.1763352112328801
557,558,346.3904958677686,209.42,0.6045777886467882
558,559,640.0619834710744,129.95,0.20302721198231055
559,560,2042.400826446281,300.75,0.1472531719071503
560,561,514.2210743801653,65.25,0.12689094875905546
561,562,4805.386363636364,377.65,0.07858889409138418
562,563,881.6322314049587,150.63,0.17085355393592838
563,564,614.6301652892562,250.72,0.40792010246032523
564,565,665.3037190082645,86.05,0.12933942429822953
565,566,460.97520661157023,139.93,0.30355211732224174
566,567,851.7665289256198,122.48,0.14379527234357375
567,568,518.396694214876,209.67,0.4044585977106782
568,569,615.1900826446281,90.98,0.147889250114189
569,570,624.1053719008264,118.39,0.18969553112388973
570,571,727.9182242990654,155.31,0.2133618788697765
571,572,529.4669421487604,87.08,0.16446730299459145
572,573,418.0210280373832,222.47,0.5321981074600504
573,574,830.9235537190083,98.22,0.11820581997031084
574,575,617.4789719626168,217.74,0.3526273928129529
575,576,904.702479338843,170.3,0.18823867944349543
576,577,441.8636363636364,88.76,0.20087645303981072
577,578,904.4462809917355,247.34,0.2734711891664687
578,579,1148.6797520661157,225.88,0.19664314583217168
579,580,2068.9152892561983,328.2,0.15863385113171652
580,581,739.8512396694215,142.35,0.1924035432631085
581,582,576.595041322314,64.47,0.11181157550739594
582,583,563.6714876033058,204.95,0.3635983094895113
583,584,546.9628099173553,220.31,0.40278789710270846
584,585,642.8863636363636,131.18,0.20404850284583026
585,586,2911.8305785123966,470.56,0.1616028087184938
586,587,642.3644859813085,111.48,0.1735463314565056
587,588,835.5289256198347,141.52,0.1693777386522122
588,589,585.2086776859504,228.69,0.39078367891654103
589,590,498.1694214876033,220.21,0.44203837189047507
590,591,628.2252066115702,233.52,0.3717138337373093
591,592,535.4318181818181,123.29,0.23026274459866722
592,593,1589.861570247934,318.31,0.20021239959297873
593,594,435.6012396694215,195.63,0.4491034050969734
594,595,2208.435950413223,265.65,0.120288750031575
595,596,890.5619834710744,74.68,0.08385716141724976
596,597,677.3842975206611,82.11,0.12121627309717131
597,598,909.8668224299065,109.64,0.1205011517039312
598,599,757.547520661157,184.35,0.243351070358077
599,600,785.3388429752066,124.17,0.15811009618420221
600,601,368.09090909090907,192.24,0.5222622869844407
601,602,780.6425619834711,109.3,0.1400128628937276
602,603,779.3140495867768,209.7,0.26908279160524723
603,604,539.7172897196261,103.77,0.19226732583257936
604,605,632.4731404958678,271.2,0.4287929125138427
605,606,790.2210743801653,118.99,0.15057811523608572
606,607,530.0495867768595,234.86,0.44309061993264315
607,608,1185.0206611570247,299.59,0.2528141574405021
608,609,183.81198347107437,117.84,0.6410898668015512
609,610,384.5599173553719,162.25,0.42191084582032695
610,611,410.06775700934577,190.92,0.46558159410628513
611,612,390.24532710280374,249.92,0.6404176620266426
612,613,718.3842975206611,127.68,0.1777321698715552
613,614,1228.956611570248,180.4,0.14679118717584458
614,615,1550.090909090909,247.55,0.15970031083220926
615,616,666.3719008264463,146.92,0.22047748384616334
616,617,432.8987603305785,110.15,0.25444748309254833
617,618,639.7210743801653,235.91,0.36877009285425916
618,619,535.0350467289719,201.57,0.3767416755824363
619,620,654.5934579439253,83.31,0.12726983288478974
620,621,749.4566115702479,139.57,0.1862282590416748
621,622,544.7520661157025,233.64,0.4288923613744974
622,623,773.99173553719,173.67,0.22438224082517377
623,624,629.595041322314,91.04,0.14460088473503893
624,625,520.551652892562,90.55,0.17395007680186705
625,626,1041.7417355371902,169.77,0.16296745556849127
626,627,459.39462809917353,111.63,0.24299369903799017
627,628,969.5289256198347,126.03,0.12999096434325266
628,629,243.52803738317758,52.1,0.21393840544948672
629,630,984.5971074380166,273.65,0.2779309404148611
630,631,808.1880165289256,96.48,0.1193781620449787
631,632,849.5330578512396,200.66,0.2362003434069275
632,633,198.26869158878506,103.13,0.5201527239302843
633,634,814.6611570247934,162.51,0.19948170917280417
634,635,561.7995867768595,118.16,0.21032411340475374
635,636,902.7990654205607,122.82,0.13604356130207712
636,637,869.7663551401869,104.74,0.12042314511363025
637,638,466.1588785046729,144.97,0.31098839190841837
638,639,453.82851239669424,169.07,0.3725415997049892
639,640,1123.7004132231405,224.82,0.2000711198059834
640,641,192.72727272727272,99.14,0.5144056603773585
641,642,443.00206611570246,185.89,0.41961429577497633
642,643,946.5640495867768,223.3,0.23590585348924015
643,644,803.8271028037383,255.32,0.31763049430586154
644,645,1132.8987603305786,242.87,0.21437926185843015
645,646,884.1191588785047,103.04,0.1165453762258756
646,647,852.5619834710744,135.11,0.1584752811167119
647,648,498.0330578512397,86.75,0.17418522451959775
648,649,490.68801652892563,306.78,0.6252037744270357
649,650,500.60280373831773,50.8,0.1014776577770725
650,651,1188.400826446281,243.92,0.2052506145838042
651,652,862.9214876033058,117.91,0.13664047273580524
652,653,417.8863636363636,222.55,0.5325610485669223
653,654,625.8801652892562,133.77,0.21373101021371557
654,655,864.9173553719008,137.61,0.159101906263437
655,656,351.93595041322317,204.54,0.5811852973810739
656,657,968.4834710743802,201.64,0.20820179798867616
657,658,550.3429752066115,87.49,0.15897359272579834
658,659,567.7913223140496,77.71,0.13686366266270272
659,660,458.2056074766355,161.9,0.353334829077262
660,661,722.8037190082645,117.93,0.1631563270894731
661,662,968.4979338842975,129.16,0.13336115182196168
662,663,798.2252066115702,183.0,0.22925860832787615
663,664,751.0433884297521,119.97,0.15973777527131675
664,665,452.2706611570248,94.2,0.20828235853064656
665,666,821.0020661157025,158.32,0.19283751714418731
666,667,997.1342975206611,141.47,0.14187657605576312
667,668,978.6095041322315,189.42,0.19356035190764428
668,669,143.86682242990653,171.58,1.1926307754770606
669,670,585.303738317757,68.46,0.11696491158037602
670,671,430.5327102803738,128.69,0.2989087633229861
671,672,493.9400826446281,124.27,0.25158921975847776
672,673,728.7086776859504,145.07,0.19907818369979727
673,674,348.75,56.3,0.1614336917562724
674,675,431.5330578512397,164.7,0.3816625331558636
675,676,2593.4297520661157,462.06,0.17816561240260673
676,677,448.696261682243,112.34,0.250369814936316
677,678,1042.2623966942149,216.8,0.20800903945842544
678,679,985.6900826446281,243.57,0.24710606740254132
679,680,976.853305785124,166.88,0.17083424810225106
680,681,396.24793388429754,137.86,0.3479134860050891
681,682,2668.115702479339,348.81,0.13073271135725836
682,683,824.9194214876034,191.09,0.23164686758786857
683,684,783.6588785046729,166.15,0.21201827039468585
684,685,467.8264462809917,150.54,0.3217859981981027
685,686,696.1880165289256,187.3,0.2690365182294372
686,687,625.6632231404959,82.29,0.1315244319251307
687,688,461.6735537190083,210.91,0.45683795032445734
688,689,607.2107438016529,62.12,0.10230385518391234
689,690,704.1859504132232,114.8,0.16302512132290375
690,691,415.3347107438017,151.61,0.3650308921411587
691,692,738.75826446281,130.28,0.17634997301144706
692,693,421.87396694214874,182.37,0.43228550299480384
693,694,985.2733644859813,147.22,0.1494204606625136
694,695,477.8429752066116,150.3,0.3145384735121673
695,696,1278.7314049586778,264.92,0.20717407813141253
696,697,1281.4462809917356,245.92,0.19190816162007027
697,698,714.7190082644628,146.19,0.2045419225032088
698,699,911.9566115702479,256.34,0.28108793417114686
699,700,624.5061983471074,223.46,0.3578187063498103
700,701,796.3621495327103,97.09,0.12191689428857275
701,702,435.72429906542055,207.06,0.4752087511394713
702,703,444.91322314049586,209.61,0.47112557932181043
703,704,903.2768595041322,248.14,0.27471090108100443
704,705,1205.7479338842975,281.87,0.23377191208776146
705,706,486.51869158878503,147.47,0.3031127119051049
706,707,848.0247933884298,286.21,0.33750192474491036
707,708,511.44628099173553,244.26,0.47758681425224203
708,709,1127.3946280991736,260.53,0.23109033297352372
709,710,472.14953271028037,318.78,0.675167458432304
710,711,648.5280373831775,196.06,0.30231537990416835
711,712,482.46495327102804,106.64,0.22103159882805878
712,713,1230.9938016528927,243.19,0.19755582820438367
713,714,414.27479338842977,192.25,0.4640639572288526
714,715,625.2190082644628,146.83,0.23484570695888385
715,716,422.6051401869159,183.62,0.4344954250172771
716,717,687.8140495867768,180.7,0.2627163549633225
717,718,647.25826446281,118.45,0.1830026845594737
718,719,163.0303738317757,131.08,0.8040219556587415
719,720,666.6487603305785,85.71,0.12856845328490227
720,721,941.8037190082645,98.77,0.10487323208280225
721,722,2021.1198347107438,273.09,0.13511816336169089
722,723,428.801652892562,119.33,0.2782871735569047
723,724,875.3099173553719,107.57,0.1228936150123923
724,725,550.3780991735537,102.13,0.18556334300612276
725,726,978.5413223140496,310.79,0.31760539173250796
726,727,331.8801652892562,227.78,0.6863320674842807
727,728,577.1900826446281,187.21,0.32434722222222223
728,729,1003.202479338843,286.34,0.28542592935845945
729,730,1272.2913223140497,216.48,0.17014971037157206
730,731,1204.599173553719,167.17,0.1387764525081214
731,732,303.49380165289256,101.06,0.33298867868010973
732,733,3535.9545454545455,347.81,0.09836382100757157
733,734,705.4731404958678,222.31,0.3151218483580271
734,735,429.9028925619835,177.67,0.41327937791063707
735,736,467.29906542056074,166.52,0.3563456730865383
736,737,824.8925619834711,214.39,0.259900512964373
737,738,884.3388429752066,103.83,0.11740974720807439
738,739,709.9205607476636,102.67,0.14462181499838733
739,740,434.1694214876033,158.62,0.36534125193920186
740,741,671.9400826446281,115.82,0.17236655914937318
741,742,1093.185950413223,277.84,0.25415621184573106
742,743,289.33264462809916,175.92,0.6080198804601641
743,744,1036.1448598130842,255.72,0.24679946783322432
744,745,259.8429752066116,67.69,0.26050348271365414
745,746,471.99793388429754,162.06,0.3433489605904214
746,747,882.103305785124,97.94,0.11103007930893946
747,748,455.5929752066116,210.18,0.46133283750629234
748,749,813.6322314049587,162.76,0.2000412394171631
749,750,504.1565420560748,244.54,0.48504775719601995
750,751,464.53512396694214,100.64,0.2166466964662975
751,752,375.16322314049586,169.64,0.45217651820970484
752,753,963.0123966942149,146.48,0.15210603778604498
753,754,1198.2210743801652,308.13,0.25715621815397827
754,755,1136.206611570248,238.74,0.2101202347960809
755,756,2955.630165289256,445.85,0.1508476957760263
756,757,660.2871900826447,203.93,0.30885045638167713
757,758,583.4772727272727,89.28,0.153013671951077
758,759,810.2830578512396,266.22,0.32855185286235555
759,760,1079.7520661157025,241.47,0.22363467278989665
760,761,761.9380165289256,209.43,0.27486487805671705
761,762,167.9214876033058,182.79,1.0885444299529985
762,763,749.8305785123966,140.94,0.18796245983941276
763,764,327.7314049586777,261.45,0.797756931573174
764,765,751.2933884297521,190.62,0.2537224510898561
765,766,667.1542056074767,147.65,0.2213131518305538
766,767,225.60537190082644,83.14,0.3685195937468519
767,768,1722.6818181818182,210.83,0.12238475949233489
768,769,4768.039256198347,523.83,0.10986276996755688
769,770,604.5454545454545,74.07,0.1225218045112782
770,771,852.1658878504672,111.41,0.13073745568603368
771,772,610.6136363636364,243.04,0.39802583094502547
772,773,1018.0206611570248,180.39,0.1771967965708858
773,774,260.1219008264463,39.3,0.1510830109849959
774,775,501.7289719626168,73.56,0.1466130203967589
775,776,428.39462809917353,117.37,0.27397635801546233
776,777,437.9297520661157,236.23,0.5394244142707517
777,778,739.0560747663551,147.77,0.1999442329822077
778,779,876.0103305785124,212.89,0.24302224821870377
779,780,732.1280991735537,141.26,0.19294437702836179
780,781,617.5123966942149,87.83,0.14223196241919725
781,782,381.68801652892563,159.92,0.41898092964592903
782,783,574.297520661157,84.7,0.14748453014822277
783,784,663.0454545454545,127.24,0.1919023788304655
784,785,523.0847107438017,121.85,0.2329450612822062
785,786,708.6528925619834,210.11,0.2964921221733705
786,787,1417.952479338843,224.4,0.15825636138711244
787,788,1389.745867768595,245.96,0.17698199771942372
788,789,428.18595041322317,190.31,0.4444564325764082
789,790,629.8119834710744,103.22,0.1638901810523277
790,791,1030.73347107438,197.08,0.19120364820846908
791,792,875.6797520661157,92.38,0.10549518791776871
792,793,581.00826446281,208.76,0.359306420869961
793,794,656.8780991735537,170.17,0.2590587206577569
794,795,349.0330578512397,185.07,0.5302363081003006
795,796,570.400826446281,82.77,0.14510848540608676
796,797,308.17056074766356,273.62,0.8878849405217708
797,798,320.88429752066116,67.9,0.2116027506631983
798,799,1139.4338842975208,240.12,0.21073622902485284
799,800,380.3595041322314,163.23,0.4291466316121112
800,801,371.3801652892562,151.06,0.4067530097692325
801,802,486.20661157024796,155.41,0.3196377760024477
802,803,613.5743801652893,234.29,0.3818444960770448
803,804,366.49766355140184,250.0,0.6821325887250497
804,805,726.7757009345794,138.2,0.19015495402816177
805,806,538.7710280373832,72.21,0.13402725135953233
806,807,695.7376033057851,137.92,0.1982356557194487
807,808,756.6322314049587,150.54,0.19896059637912672
808,809,1012.5454545454545,233.41,0.23051804632788653
809,810,610.3615702479339,260.97,0.42756623732715
810,811,580.4731404958678,75.11,0.12939444525518864
811,812,976.1735537190083,237.07,0.2428564050898685
812,813,807.5351239669421,111.36,0.13790112243409824
813,814,879.4318181818181,130.5,0.1483912650213206
814,815,745.1705607476636,160.09,0.21483672119222533
815,816,269.3884297520661,42.53,0.15787611976929686
816,817,3021.46694214876,481.41,0.15932989147901724
817,818,592.2665289256198,68.82,0.11619768573591434
818,819,687.4338842975206,168.12,0.24456170089986115
819,820,1358.1588785046729,262.45,0.19323954226103232
820,821,808.2396694214876,210.42,0.26034356882112947
821,822,538.1528925619834,101.3,0.1882364684834105
822,823,204.59710743801654,95.25,0.46554910376167635
823,824,1039.6177685950413,243.03,0.23376860933074975
824,825,677.8504672897196,176.09,0.25977705776919896
825,826,968.1198347107438,186.47,0.19261045308064964
826,827,2211.9194214876034,383.05,0.17317538617314718
827,828,734.8512396694215,153.43,0.208790557486195
828,829,986.2809917355372,140.17,0.14211974191385954
829,830,486.21487603305786,116.44,0.23948259450639106
830,831,2025.4752066115702,383.75,0.18946171187253272
831,832,711.1115702479339,123.46,0.17361551290320706
832,833,643.1446280991736,215.94,0.3357565165990966
833,834,808.047520661157,104.14,0.12887855891790997
834,835,830.1322314049587,87.79,0.10575423610696295
835,836,475.15495867768595,114.81,0.24162643765626698
836,837,590.5537190082645,205.69,0.34830023650587066
837,838,1035.2479338842975,161.7,0.15619446772841575
838,839,474.48553719008265,97.48,0.20544356436505828
839,840,860.5537190082645,202.73,0.235580877198037
840,841,525.0681818181819,235.96,0.44938925680647535
841,842,1419.0654205607477,195.08,0.13747075869336142
842,843,938.5578512396694,274.81,0.2928002782535189
843,844,572.900826446281,179.52,0.3133526636949842
844,845,334.89256198347107,224.19,0.6694385765756873
845,846,806.7851239669421,181.85,0.22540078466723348
846,847,921.0826446280992,263.79,0.2863912391992894
847,848,628.4855371900826,80.01,0.1273060321447005
848,849,812.301652892562,223.47,0.2751071590267427
849,850,806.5702479338843,116.77,0.1447735027409191
850,851,588.4042056074767,260.6,0.44289282353268183
851,852,726.6880165289256,137.72,0.18951736765638283
852,853,1281.0289256198348,238.45,0.18613943466157432
853,854,628.0971074380166,84.71,0.13486768048579106
854,855,568.5495867768595,87.57,0.15402350478599305
855,856,906.9504132231405,191.67,0.21133459691455336
856,857,636.551652892562,127.48,0.20026654462480242
857,858,339.3130841121495,221.47,0.6527010314957378
858,859,917.7546728971963,151.41,0.16497872957925044
859,860,484.8057851239669,114.01,0.23516633567160747
860,861,424.07851239669424,166.51,0.39263955879057166
861,862,1034.047520661157,226.91,0.2194386577658603
862,863,1362.8719008264463,419.62,0.3078939405424253
863,864,761.547520661157,138.93,0.182431163165477
864,865,803.4690082644628,146.9,0.18283219201859705
865,866,614.2231404958678,224.87,0.3661047348663231
866,867,409.8884297520661,207.06,0.5051618561793675
867,868,485.5599173553719,100.12,0.20619494406644795
868,869,314.34504132231405,41.76,0.13284764990830994
869,870,637.3326446280992,89.12,0.13983278708719515
870,871,443.0805785123967,221.47,0.4998413623624977
871,872,1050.4938016528927,237.61,0.22618886434754218
872,873,575.7458677685951,199.98,0.34734074735969506
873,874,656.4173553719008,209.16,0.31863874147797017
874,875,432.84090909090907,197.58,0.4564725649776845
875,876,946.3347107438017,297.05,0.31389528105391395
876,877,753.7334710743802,157.01,0.20830970896940024
877,878,290.49793388429754,41.64,0.14334009004203382
878,879,437.61915887850466,250.96,0.5734666659548
879,880,989.7438016528926,135.2,0.13660100702243672
880,881,506.12396694214874,88.3,0.17446318642739342
881,882,756.6280991735537,133.19,0.17603099877665154
882,883,459.42561983471074,147.18,0.3203565357390202
883,884,490.7710280373832,151.63,0.30896281837657696
884,885,919.1528925619834,111.71,0.12153581945287387
885,886,776.3429752066115,130.48,0.16807004657351962
886,887,722.7045454545455,134.15,0.18562218937702443
887,888,955.4380165289256,143.34,0.15002543076603697
888,889,572.3078512396694,201.78,0.35257248273447006
889,890,412.2102803738318,199.66,0.4843644360808497
890,891,898.9814049586777,302.53,0.3365253144628792
891,892,661.448347107438,144.03,0.21774942915777734
892,893,1030.8504672897195,177.19,0.17188719957208004
893,894,1294.0557851239669,299.49,0.23143515406587337
894,895,812.4256198347107,172.31,0.21209326219310606
895,896,388.3305785123967,111.0,0.28583893760108964
896,897,420.44628099173553,211.18,0.5022758186893108
897,898,659.5681818181819,185.42,0.281123324489163
898,899,699.1735537190083,167.38,0.23939692671394797
899,900,692.8971962616822,160.14,0.23111653628270837
900,901,805.0888429752066,119.48,0.14840598157895413
901,902,790.0771028037383,107.35,0.1358728149683723
902,903,676.9579439252336,124.23,0.18351213855276147
903,904,183.65654205607476,113.98,0.6206149736021882
904,905,1575.9318181818182,274.28,0.17404306254596846
905,906,464.42148760330576,93.78,0.20192864133819735
906,907,763.2892561983471,190.05,0.24898817644383814
907,908,313.62603305785126,169.57,0.5406757798346453
908,909,1274.266355140187,319.95,0.25108565309707254
909,910,486.01446280991735,122.89,0.25285255769860265
910,911,1136.551652892562,229.04,0.20152185729270247
911,912,272.9028925619835,46.5,0.17039027898701592
912,913,421.4876033057851,97.47,0.23125235294117646
913,914,948.8615702479339,285.8,0.3012030510681569
914,915,523.3247663551402,97.28,0.18588839331556412
915,916,512.0309917355372,61.95,0.12098877021099737
916,917,694.8099173553719,151.64,0.218246740888762
917,918,402.547520661157,154.98,0.384998023948715
918,919,845.873831775701,102.21,0.12083362336134174
919,920,532.0350467289719,108.07,0.2031257163685549
920,921,1015.1528925619834,244.74,0.2410868370599226
921,922,652.1838842975206,74.28,0.11389425864150012
922,923,234.4400826446281,57.34,0.24458274947342448
923,924,413.9070247933884,225.46,0.5447117021329699
924,925,1483.9338842975208,299.69,0.20195643698901733
925,926,685.0743801652893,183.69,0.2681314691051222
926,927,787.4276859504132,168.69,0.21422919591199507
927,928,873.4648760330579,152.24,0.17429435822470118
928,929,578.0888429752066,77.86,0.1346851802212334
929,930,1489.6962809917356,290.3,0.19487193712179945
930,931,701.9504132231405,201.6,0.2871997739474428
931,932,669.5747663551402,107.33,0.16029576589968525
932,933,725.8884297520661,185.51,0.25556269034810575
933,934,243.25413223140495,59.97,0.24653229710791183
934,935,758.9648760330579,162.45,0.21404152567519374
935,936,1145.8078512396694,265.17,0.23142623757823616
936,937,558.8884297520661,80.4,0.1438569770278963
937,938,1221.185950413223,279.16,0.22859745471648957
938,939,533.4111570247934,114.47,0.21459993570153116
939,940,686.448347107438,79.99,0.11652734009348634
940,941,694.1542056074767,151.01,0.21754532174568658
941,942,400.34504132231405,220.86,0.5516741240768552
942,943,566.7045454545455,79.61,0.14047884499699217
943,944,1532.2148760330579,307.53,0.2007094467038479
944,945,669.75826446281,192.88,0.2879845016241829
945,946,676.8842975206611,198.84,0.2937577378118018
946,947,956.5185950413223,263.92,0.27591727057705395
947,948,2634.6694214876034,357.54,0.13570582976520962
948,949,640.3615702479339,237.11,0.37027518673270204
949,950,701.047520661157,183.28,0.2614373414046866
950,951,539.400826446281,71.55,0.132647182747922
951,952,661.2219626168225,228.34,0.3453303321872913
952,953,685.4938016528926,141.31,0.20614336651807377
953,954,1160.3822314049587,196.76,0.16956481638103715
954,955,423.09090909090907,240.57,0.5686012032660077
955,956,422.5495867768595,179.62,0.4250862043674272
956,957,1079.3677685950413,246.75,0.22860604807681265
957,958,286.47727272727275,206.47,0.7207203490678302
958,959,948.9752066115702,156.87,0.1653046348387996
959,960,414.5723140495868,107.9,0.26026822424783086
960,961,638.301652892562,91.11,0.1427381545811781
961,962,843.2252066115702,264.5,0.3136765812099843
962,963,937.7086776859504,252.22,0.26897479569285954
963,964,1028.4338842975208,216.77,0.21077679694311738
964,965,759.3719008264463,132.93,0.1750525662792216
965,966,776.1632231404959,124.15,0.15995346893359208
966,967,1182.3863636363637,228.42,0.19318558385391635
967,968,1109.107438016529,216.76,0.1954364316478145
968,969,757.5681818181819,132.69,0.17515255152551523
969,970,300.40495867768595,261.07,0.86906022173925
970,971,805.1136363636364,218.3,0.2711418489767114
971,972,403.099173553719,208.75,0.5178626345463865
972,973,989.5578512396694,142.81,0.14431697936719382
973,974,1965.2757009345794,232.74,0.11842613221611674
974,975,544.1446280991736,68.86,0.1265472384438386
975,976,908.8636363636364,130.73,0.14383895973993496
976,977,473.63084112149534,145.72,0.3076657754274495
977,978,811.6776859504132,235.75,0.2904478022257746
978,979,806.0702479338843,91.46,0.11346405630828066
979,980,696.896694214876,154.59,0.22182627824653572
980,981,953.0,117.05,0.12282266526757607
981,982,252.7706611570248,54.09,0.21398844214122822
982,983,1719.8264462809918,379.34,0.22056876774996514
983,984,265.6818181818182,34.37,0.12936526946107782
984,985,966.8223140495868,144.43,0.14938629146347196
985,986,612.4710743801653,132.6,0.21650002024045661
986,987,806.8884297520661,217.87,0.27001254692293114
987,988,953.4814049586777,92.02,0.0965094856820915
988,989,398.67289719626166,160.91,0.4036140934877397
989,990,531.8264462809917,118.12,0.22210253142919303
990,991,448.9235537190083,138.15,0.30773613648810977
991,992,254.00619834710744,36.78,0.14479961606975816
992,993,951.7004132231405,148.67,0.15621512603582538
993,994,402.2706611570248,220.14,0.547243488667122
994,995,660.1694214876034,92.79,0.14055482877548336
995,996,862.6280991735537,125.89,0.1459377455019257
996,997,508.96487603305786,238.88,0.46934476473477604
997,998,451.5847107438017,153.13,0.3390947398280618
998,999,610.9628099173553,92.86,0.15198961130311864
999,1000,882.4135514018692,111.14,0.12595001496003155
1000,1001,225.2293388429752,70.76,0.3141686618781591
1001,1002,611.4090909090909,86.51,0.1414928258122073
1002,1003,997.9380165289256,218.32,0.21877110239709152
1003,1004,562.9766355140187,241.28,0.4285790648837538
1004,1005,697.5681818181819,166.92,0.23928843710292244
1005,1006,720.2293388429752,109.74,0.1523681334285739
1006,1007,1029.8161157024792,206.83,0.2008416811955918
1007,1008,580.7314049586777,68.64,0.11819577762439785
1008,1009,564.4883177570093,182.94,0.3240811089358074
